id,uniprot,gene
K12135_Tran,Q39057,AT5G15840
K12154_Tran,Q949U1,AT1G16410
K12154_WC,Q949U1,AT1G16410
K12155_Tran,Q9FUY7,AT1G16400
K12155_WC,Q9FUY7,AT1G16400
K12156_Tran,P48421,AT4G13770
K12156_WC,P48421,AT4G13770
K12160_Tran,Q8VZI7,AT2G32765
K12160_WC,Q8VZI7,AT2G32765
K12161_Tran,A0MDQ1,AT2G45695
K12183_Tran,F4ITY4,AT2G38830
K12183_WC,F4ITY4,AT2G38830
K12184_Tran,Q9S9T7,AT4G05000
K12185_Tran,Q3EBL9,AT2G36680
K12185_WC,Q3EBL9,AT2G36680
K12189_Tran,Q8VZC9,AT4G19003
K12189_WC,Q8VZC9,AT4G19003
K12190_Tran,Q9FF81,AT5G04920
K12190_WC,Q9FF81,AT5G04920
K12191_Tran,Q9SKI2,AT2G06530
K12191_WC,Q9SKI2,AT2G06530
K12192_Tran,Q941D5,AT1G03950
K12192_WC,Q941D5,AT1G03950
K12193_Tran,F4J4C4,AT3G45000
K12193_WC,F4J4C4,AT3G45000
K12194_Tran,O82197,AT2G19830
K12194_WC,O82197,AT2G19830
K12195_Tran,Q9FY89,AT5G09260
K12195_WC,Q9FY89,AT5G09260
K12196_Tran,Q9SGD4,AT1G08270
K12196_WC,Q9SGD4,AT1G08270
K12197_Tran,Q8LE58,AT1G17730
K12197_WC,Q8LE58,AT1G17730
K12197_phos,Q8LE58,AT1G17730
K12198_Tran,Q9LPN5,AT3G10640
K12198_WC,Q9LPN5,AT3G10640
K12199_Tran,Q9SZ15,AT4G26750
K12199_WC,Q9SZ15,AT4G26750
K12200_Tran,F4HXZ1,AT1G15130
K12200_WC,F4HXZ1,AT1G15130
K12200_phos,F4HXZ1,AT1G15130
K12235_Tran,Q2PGG3,AT4G11640
K12251_Tran,Q8VYF5,AT2G27450
K12251_WC,Q8VYF5,AT2G27450
K12259_Tran,Q9SU79,AT4G29720
K12259_WC,Q9SU79,AT4G29720
K12261_Tran,Q9LF46,AT5G17380
K12261_WC,Q9LF46,AT5G17380
K12272_Tran,Q9ZV42,AT2G18770
K12272_WC,Q9ZV42,AT2G18770
K12275_Tran,F4IWB6,AT3G20920
K12275_WC,F4IWB6,AT3G20920
K12309_Tran,Q93Z24,AT1G72990
K12309_WC,Q93Z24,AT1G72990
K12338_Tran,W8Q6K8,AT4G14090
K12338_WC,W8Q6K8,AT4G14090
K12349_Tran,F4HQM3,AT1G07380
K12349_WC,F4HQM3,AT1G07380
K12355_Tran,Q56YU0,AT3G24503
K12355_WC,Q56YU0,AT3G24503
K12356_Tran,W8Q6P4,AT3G50740
K12356_WC,W8Q6P4,AT3G50740
K12373_Tran,Q9SYK0,AT1G05590
K12373_WC,Q9SYK0,AT1G05590
K12446_Tran,Q9M1M0,AT3G42850
K12446_WC,Q9M1M0,AT3G42850
K12447_Tran,Q9C5I1,AT5G52560
K12447_WC,Q9C5I1,AT5G52560
K12448_Tran,Q9SA77,AT1G30620
K12448_phos,Q9SA77,AT1G30620
K12449_Tran,Q9SGE0,AT1G08200
K12449_WC,Q9SGE0,AT1G08200
K12449_phos,Q9SGE0,AT1G08200
K12450_Tran,Q9LPG6,AT1G53500
K12450_WC,Q9LPG6,AT1G53500
K12450_phos,Q9LPG6,AT1G53500
K12451_Tran,Q9LQ04,AT1G63000
K12451_WC,Q9LQ04,AT1G63000
K12456_Tran,Q8L981,AT1G73177
K12467_Tran,Q9ZUH4,AT2G24210
K12471_Tran,Q67YI9,AT2G43160
K12471_WC,Q67YI9,AT2G43160
K12471_phos,Q67YI9,AT2G43160
K12479_Tran,O49048,AT1G77140
K12479_WC,O49048,AT1G77140
K12483_Tran,Q94CF0,AT3G20290
K12483_WC,Q94CF0,AT3G20290
K12486_Tran,Q8L7A4,AT3G07940
K12486_WC,Q8L7A4,AT3G07940
K12486_phos,Q8L7A4,AT3G07940
K12489_Tran,Q9SMX5,AT1G10870
K12489_WC,Q9SMX5,AT1G10870
K12489_phos,Q9SMX5,AT1G10870
K12492_WC,O80925,AT2G37550
K12492_phos,O80925,AT2G37550
K12493_Tran,O82171,AT2G35210
K12493_WC,O82171,AT2G35210
K12493_phos,O82171,AT2G35210
K12501_Tran,Q1ACB3,AT3G11945
K12501_WC,Q1ACB3,AT3G11945
K12502_Tran,Q9LY74,AT3G63410
K12502_WC,Q9LY74,AT3G63410
K12524_Tran,Q9SA18,AT1G31230
K12524_WC,Q9SA18,AT1G31230
K12580_Tran,F4JWJ7,AT5G18230
K12580_WC,F4JWJ7,AT5G18230
K12580_phos,F4JWJ7,AT5G18230
K12581_Tran,Q9SHJ0,AT1G06450
K12585_WC,F4INI6,AT2G17510
K12586_Tran,Q9ZUI4,AT1G60080
K12586_WC,Q9ZUI4,AT1G60080
K12587_Tran,A2RVK7,AT4G27490
K12589_Tran,Q9FPI0,AT3G07750
K12589_WC,Q9FPI0,AT3G07750
K12590_Tran,Q9LX74,AT3G46210
K12591_Tran,F4HWX0,AT1G54440
K12591_WC,F4HWX0,AT1G54440
K12591_phos,F4HWX0,AT1G54440
K12592_Tran,Q93VA9,AT5G25080
K12593_Tran,Q9LTI4,AT5G59460
K12598_Tran,Q9XIF2,AT1G59760
K12598_WC,Q9XIF2,AT1G59760
K12599_Tran,F4JAA5,AT3G46960
K12599_WC,F4JAA5,AT3G46960
K12600_Tran,F4I3Z5,AT1G76630
K12602_Tran,Q9SZQ5,AT4G29830
K12602_WC,Q9SZQ5,AT4G29830
K12603_Tran,A8MS41,AT1G31500
K12603_WC,A8MS41,AT1G31500
K12603_phos,A8MS41,AT1G31500
K12604_Tran,F4HVV7,AT1G02080
K12604_WC,F4HVV7,AT1G02080
K12604_phos,F4HVV7,AT1G02080
K12605_Tran,A8MR45,AT1G07705
K12606_Tran,Q58FZ9,AT2G32550
K12606_WC,Q58FZ9,AT2G32550
K12607_Tran,Q93ZI7,AT5G35430
K12607_WC,Q93ZI7,AT5G35430
K12607_phos,Q93ZI7,AT5G35430
K12608_Tran,Q3EDJ0,AT1G03905
K12608_WC,Q3EDJ0,AT1G03905
K12611_Tran,Q9SJF3,AT1G08370
K12611_WC,Q9SJF3,AT1G08370
K12613_Tran,Q8GW31,AT5G13570
K12613_WC,Q8GW31,AT5G13570
K12614_Tran,Q94BV4,AT2G45810
K12614_WC,Q94BV4,AT2G45810
K12616_Tran,Q9LTT9,AT3G13290
K12616_WC,Q9LTT9,AT3G13290
K12616_phos,Q9LTT9,AT3G13290
K12617_Tran,Q0WPK4,AT1G79090
K12617_WC,Q0WPK4,AT1G79090
K12617_phos,Q0WPK4,AT1G79090
K12619_Tran,Q9FQ03,AT1G75660
K12619_WC,Q9FQ03,AT1G75660
K12620_Tran,Q945P8,AT1G19120
K12621_Tran,Q1H595,AT1G03330
K12621_WC,Q1H595,AT1G03330
K12622_Tran,Q9LMN4,AT1G21190
K12622_WC,Q9LMN4,AT1G21190
K12623_Tran,F4K4E3,AT5G27720
K12623_WC,F4K4E3,AT5G27720
K12624_Tran,Q9FKB0,AT5G48870
K12625_Tran,O22823,AT2G43810
K12625_WC,O22823,AT2G43810
K12626_Tran,Q9SI54,AT2G03870
K12626_WC,Q9SI54,AT2G03870
K12627_Tran,Q8VYI0,AT1G65700
K12627_WC,Q8VYI0,AT1G65700
K12637_Tran,Q9M066,AT4G36380
K12638_Tran,Q94IA6,AT3G13730
K12640_Tran,Q940V4,AT3G30180
K12657_Tran,P54887,AT2G39800
K12657_WC,P54887,AT2G39800
K12657_phos,P54887,AT2G39800
K12662_Tran,O22212,AT2G41500
K12662_WC,O22212,AT2G41500
K12663_Tran,A8MRJ9,AT5G43280
K12663_WC,A8MRJ9,AT5G43280
K12666_Tran,Q9SFX3,AT1G76400
K12666_WC,Q9SFX3,AT1G76400
K12667_WC,F4JIM7,AT4G21150
K12668_Tran,Q39080,AT1G32210
K12668_WC,Q39080,AT1G32210
K12669_Tran,F4I8X8,AT1G11560
K12669_WC,F4I8X8,AT1G11560
K12670_Tran,Q944K2,AT5G66680
K12670_WC,Q944K2,AT5G66680
K12733_Tran,Q9SIH1,AT2G36130
K12733_WC,Q9SIH1,AT2G36130
K12741_Tran,F4I906,AT1G17640
K12741_WC,F4I906,AT1G17640
K12741_phos,F4I906,AT1G17640
K12795_Tran,Q9SUT5,AT4G11260
K12795_WC,Q9SUT5,AT4G11260
K12811_Tran,Q8H0U8,AT1G20920
K12811_WC,Q8H0U8,AT1G20920
K12811_phos,Q8H0U8,AT1G20920
K12813_Tran,F4IE90,AT1G32490
K12813_WC,F4IE90,AT1G32490
K12815_Tran,F4K2E9,AT5G13010
K12815_WC,F4K2E9,AT5G13010
K12815_phos,F4K2E9,AT5G13010
K12816_Tran,A4FVN8,AT1G10580
K12816_WC,A4FVN8,AT1G10580
K12817_Tran,Q9SA55,AT1G03140
K12817_WC,Q9SA55,AT1G03140
K12818_Tran,F4IE66,AT1G26370
K12818_WC,F4IE66,AT1G26370
K12818_phos,F4IE66,AT1G26370
K12819_Tran,Q9SHY8,AT1G65660
K12819_WC,Q9SHY8,AT1G65660
K12819_phos,Q9SHY8,AT1G65660
K12820_Tran,O22899,AT2G47250
K12820_WC,O22899,AT2G47250
K12821_Tran,B6EUA9,AT1G44910
K12821_WC,B6EUA9,AT1G44910
K12821_phos,B6EUA9,AT1G44910
K12822_Tran,Q8VY15,AT1G60200
K12822_WC,Q8VY15,AT1G60200
K12822_phos,Q8VY15,AT1G60200
K12823_Tran,Q9C718,AT1G55150
K12823_WC,Q9C718,AT1G55150
K12823_phos,Q9C718,AT1G55150
K12824_Tran,Q9LT25,AT3G19840
K12824_WC,Q9LT25,AT3G19840
K12825_Tran,F4HW92,AT1G14640
K12825_WC,F4HW92,AT1G14640
K12825_phos,F4HW92,AT1G14640
K12826_Tran,O80897,AT2G32600
K12826_WC,O80897,AT2G32600
K12827_Tran,Q9FG01,AT5G06160
K12827_WC,Q9FG01,AT5G06160
K12827_phos,Q9FG01,AT5G06160
K12828_Tran,Q9FMF9,AT5G64270
K12828_WC,Q9FMF9,AT5G64270
K12828_phos,Q9FMF9,AT5G64270
K12829_Tran,F4JJM1,AT4G21660
K12829_WC,F4JJM1,AT4G21660
K12830_Tran,Q84R20,AT3G11960
K12830_WC,Q84R20,AT3G11960
K12831_Tran,Q9ZU66,AT2G18510
K12831_WC,Q9ZU66,AT2G18510
K12832_Tran,Q9LW64,AT3G23325
K12832_WC,Q9LW64,AT3G23325
K12833_Tran,O82325,AT2G14870
K12833_WC,O82325,AT2G14870
K12834_Tran,Q0WMV8,AT1G07170
K12834_WC,Q0WMV8,AT1G07170
K12835_Tran,O22907,AT2G47330
K12835_WC,O22907,AT2G47330
K12835_phos,O22907,AT2G47330
K12836_Tran,A8MRI1,AT1G27650
K12836_WC,A8MRI1,AT1G27650
K12837_Tran,Q9C6C1,AT1G60830
K12837_WC,Q9C6C1,AT1G60830
K12839_Tran,F4IR82,AT2G02570
K12839_WC,F4IR82,AT2G02570
K12840_Tran,P42698,AT1G30480
K12840_phos,P42698,AT1G30480
K12842_Tran,F4KIA8,AT5G10800
K12842_WC,F4KIA8,AT5G10800
K12842_phos,F4KIA8,AT5G10800
K12843_Tran,Q9C7E7,AT1G28060
K12843_WC,Q9C7E7,AT1G28060
K12843_phos,Q9C7E7,AT1G28060
K12844_Tran,Q8RXN6,AT1G60170
K12844_WC,Q8RXN6,AT1G60170
K12845_Tran,F4JRD3,AT4G12600
K12845_WC,F4JRD3,AT4G12600
K12846_Tran,Q9FIE4,AT5G57370
K12846_WC,Q9FIE4,AT5G57370
K12847_Tran,Q8H148,AT4G22285
K12847_WC,Q8H148,AT4G22285
K12847_phos,Q8H148,AT4G22285
K12848_Tran,F4J8I3,AT3G05760
K12848_WC,F4J8I3,AT3G05760
K12849_Tran,Q8LB54,AT2G40650
K12850_Tran,F4K754,AT5G37370
K12850_phos,F4K754,AT5G37370
K12852_Tran,Q9LNC5,AT1G06220
K12852_WC,Q9LNC5,AT1G06220
K12854_Tran,Q9SYP1,AT1G20960
K12854_WC,Q9SYP1,AT1G20960
K12854_phos,Q9SYP1,AT1G20960
K12855_Tran,Q9ZT71,AT4G03430
K12855_WC,Q9ZT71,AT4G03430
K12855_phos,Q9ZT71,AT4G03430
K12856_Tran,Q9SSD2,AT1G80070
K12856_WC,Q9SSD2,AT1G80070
K12857_Tran,O22826,AT2G43770
K12857_WC,O22826,AT2G43770
K12858_Tran,Q9FZ92,AT1G28180
K12858_WC,Q9FZ92,AT1G28180
K12859_Tran,Q9FE62,AT5G08290
K12859_WC,Q9FE62,AT5G08290
K12860_Tran,P92948,AT1G09770
K12860_WC,P92948,AT1G09770
K12860_phos,P92948,AT1G09770
K12861_Tran,Q949S9,AT3G18165
K12861_WC,Q949S9,AT3G18165
K12862_Tran,Q42384,AT4G15900
K12862_WC,Q42384,AT4G15900
K12863_Tran,Q9LK52,AT3G13200
K12863_WC,Q9LK52,AT3G13200
K12864_Tran,A3KPF3,AT3G02710
K12864_WC,A3KPF3,AT3G02710
K12865_Tran,Q67ZZ1,AT2G41020
K12865_WC,Q67ZZ1,AT2G41020
K12867_Tran,Q9LKU3,AT5G28740
K12867_WC,Q9LKU3,AT5G28740
K12868_Tran,Q9ZVX7,AT2G16860
K12868_WC,Q9ZVX7,AT2G16860
K12869_Tran,F4JZX8,AT5G41770
K12869_WC,F4JZX8,AT5G41770
K12870_Tran,Q9LS97,AT3G18790
K12870_WC,Q9LS97,AT3G18790
K12871_Tran,Q9MAB2,AT3G05070
K12871_WC,Q9MAB2,AT3G05070
K12872_Tran,Q9LNV5,AT1G07360
K12872_WC,Q9LNV5,AT1G07360
K12873_Tran,O49553,AT4G21110
K12873_WC,O49553,AT4G21110
K12874_Tran,Q8L5Y4,AT2G38770
K12874_WC,Q8L5Y4,AT2G38770
K12874_phos,Q8L5Y4,AT2G38770
K12875_Tran,O65655,AT4G39680
K12875_WC,O65655,AT4G39680
K12875_phos,O65655,AT4G39680
K12876_Tran,F4I9J7,AT1G51510
K12876_WC,F4I9J7,AT1G51510
K12876_phos,F4I9J7,AT1G51510
K12877_Tran,O23676,AT1G02140
K12877_WC,O23676,AT1G02140
K12878_Tran,F4KFC9,AT5G09860
K12878_WC,F4KFC9,AT5G09860
K12879_Tran,F4IAT2,AT1G24706
K12879_phos,F4IAT2,AT1G24706
K12880_Tran,Q9FKT5,AT5G56130
K12880_WC,Q9FKT5,AT5G56130
K12881_Tran,Q94EH8,AT1G66260
K12881_WC,Q94EH8,AT1G66260
K12882_Tran,Q9SIU2,AT2G13540
K12882_WC,Q9SIU2,AT2G13540
K12883_Tran,Q9XFD1,AT5G44200
K12883_WC,Q9XFD1,AT5G44200
K12883_phos,Q9XFD1,AT5G44200
K12885_Tran,O22703,AT1G60650
K12885_WC,O22703,AT1G60650
K12885_phos,O22703,AT1G60650
K12890_Tran,O22315,AT1G02840
K12890_WC,O22315,AT1G02840
K12890_phos,O22315,AT1G02840
K12891_Tran,Q9FMG4,AT5G64200
K12891_WC,Q9FMG4,AT5G64200
K12893_Tran,Q9ZPX8,AT2G46610
K12893_WC,Q9ZPX8,AT2G46610
K12893_phos,Q9ZPX8,AT2G46610
K12896_Tran,O81127,AT1G23860
K12896_WC,O81127,AT1G23860
K12896_phos,O81127,AT1G23860
K12897_Tran,F4JNU3,AT4G35785
K12897_phos,F4JNU3,AT4G35785
K12900_Tran,Q9SEU4,AT1G55310
K12900_WC,Q9SEU4,AT1G55310
K12900_phos,Q9SEU4,AT1G55310
K12946_Tran,Q944J0,AT2G22425
K12947_Tran,P58684,AT2G39960
K12947_WC,P58684,AT2G39960
K12948_Tran,Q53YF3,AT5G27430
K12948_WC,Q53YF3,AT5G27430
K13025_Tran,Q9C8J1,AT1G51380
K13025_WC,Q9C8J1,AT1G51380
K13034_Tran,Q9S757,AT3G61440
K13034_WC,Q9S757,AT3G61440
K13035_Tran,P46011,AT5G22300
K13035_WC,P46011,AT5G22300
K13065_Tran,Q9FI78,AT5G48930
K13065_WC,Q9FI78,AT5G48930
K13066_Tran,Q9FK25,AT5G54160
K13066_WC,Q9FK25,AT5G54160
K13067_Tran,Q9C9W4,AT1G67990
K13068_Tran,W8QNN5,AT3G21560
K13068_WC,W8QNN5,AT3G21560
K13071_WC,Q9FYC2,AT3G44880
K13071_phos,Q9FYC2,AT3G44880
K13082_Tran,P51102,AT5G42800
K13114_Tran,F4HZI6,AT1G15200
K13114_WC,F4HZI6,AT1G15200
K13126_Tran,O64380,AT1G22760
K13126_WC,O64380,AT1G22760
K13126_phos,O64380,AT1G22760
K13130_Tran,Q9C5M7,AT1G54380
K13130_phos,Q9C5M7,AT1G54380
K13137_Tran,Q9XI22,AT1G15470
K13137_WC,Q9XI22,AT1G15470
K13151_Tran,Q93ZD6,AT4G24880
K13171_Tran,Q8L7W3,AT2G29210
K13171_WC,Q8L7W3,AT2G29210
K13171_phos,Q8L7W3,AT2G29210
K13174_Tran,F4HRC1,AT1G45233
K13175_Tran,Q8L4M1,AT2G19430
K13176_Tran,Q9M8T6,AT3G02950
K13176_WC,Q9M8T6,AT3G02950
K13237_Tran,Q9XE46,AT2G07640
K13237_WC,Q9XE46,AT2G07640
K13248_Tran,Q9FZ62,AT1G17710
K13249_Tran,Q6AWS7,AT2G16595
K13249_WC,Q6AWS7,AT2G16595
K13250_Tran,Q94BY3,AT5G14030
K13250_WC,Q94BY3,AT5G14030
K13280_Tran,Q9SSR2,AT1G52600
K13280_WC,Q9SSR2,AT1G52600
K13288_Tran,B9DGF1,AT2G26970
K13335_Tran,Q8S8S1,AT2G45690
K13336_Tran,F4HYJ3,AT1G48635
K13337_Tran,Q9SRQ3,AT3G03490
K13337_WC,Q9SRQ3,AT3G03490
K13338_Tran,Q9FNP1,AT5G08470
K13339_Tran,Q8RY16,AT1G03000
K13339_WC,Q8RY16,AT1G03000
K13341_Tran,Q9XF57,AT1G29260
K13341_WC,Q9XF57,AT1G29260
K13342_Tran,Q9FMA3,AT5G56290
K13342_WC,Q9FMA3,AT5G56290
K13343_Tran,Q9FXT6,AT5G62810
K13343_WC,Q9FXT6,AT5G62810
K13343_phos,Q9FXT6,AT5G62810
K13344_Tran,Q9SRR0,AT3G07560
K13345_Tran,Q9M841,AT3G04460
K13346_Tran,Q9SYU4,AT2G26350
K13347_Tran,Q9ZS51,AT4G04470
K13348_Tran,Q9C933,AT1G52870
K13348_WC,Q9C933,AT1G52870
K13354_Tran,O04200,AT2G39970
K13354_WC,O04200,AT2G39970
K13354_phos,O04200,AT2G39970
K13356_Tran,Q08891,AT3G11980
K13356_WC,Q08891,AT3G11980
K13366_Tran,Q9FNA2,AT5G13700
K13379_Tran,W8PVH6,AT3G02230
K13379_WC,W8PVH6,AT3G02230
K13412_Tran,Q9M9V8,AT1G18890
K13412_WC,Q9M9V8,AT1G18890
K13412_phos,Q9M9V8,AT1G18890
K13413_Tran,O80397,AT1G51660
K13413_WC,O80397,AT1G51660
K13414_Tran,Q39008,AT4G08500
K13414_phos,Q39008,AT4G08500
K13415_Tran,O22476,AT4G39400
K13415_WC,O22476,AT4G39400
K13416_Tran,F4JIX9,AT4G33430
K13416_WC,F4JIX9,AT4G33430
K13417_Tran,Q9SKG5,AT2G13790
K13420_Tran,Q9FL28,AT5G46330
K13421_Tran,Q42586,AT3G54470
K13421_WC,Q42586,AT3G54470
K13422_Tran,Q39204,AT1G32640
K13422_WC,Q39204,AT1G32640
K13423_Tran,O22921,AT2G30250
K13424_Tran,Q8S8P5,AT2G38470
K13425_Tran,O04609,AT4G01250
K13426_Tran,Q9SUS1,AT4G23550
K13427_Tran,Q66GP9,AT3G47450
K13428_Tran,C0LGT6,AT5G20480
K13428_WC,C0LGT6,AT5G20480
K13429_Tran,A8R7E6,AT3G21630
K13429_WC,A8R7E6,AT3G21630
K13429_phos,A8R7E6,AT3G21630
K13430_Tran,Q9FE20,AT5G13160
K13430_phos,Q9FE20,AT5G13160
K13431_Tran,Q9M0A0,AT4G30600
K13431_WC,Q9M0A0,AT4G30600
K13436_Tran,Q8H1G6,AT1G06700
K13436_WC,Q8H1G6,AT1G06700
K13436_phos,Q8H1G6,AT1G06700
K13447_Tran,O81211,AT1G19230
K13447_WC,O81211,AT1G19230
K13447_phos,O81211,AT1G19230
K13448_Tran,Q9LNE7,AT1G05990
K13448_WC,Q9LNE7,AT1G05990
K13448_phos,Q9LNE7,AT1G05990
K13449_Tran,Q9LPM7,AT1G50060
K13449_WC,Q9LPM7,AT1G50060
K13456_Tran,Q8GYN5,AT3G25070
K13456_WC,Q8GYN5,AT3G25070
K13456_phos,Q8GYN5,AT3G25070
K13457_Tran,Q39214,AT3G07040
K13458_Tran,Q9SE33,AT5G51700
K13458_WC,Q9SE33,AT5G51700
K13458_phos,Q9SE33,AT5G51700
K13459_Tran,Q42484,AT4G26090
K13460_Tran,Q56YM8,AT1G12220
K13460_WC,Q56YM8,AT1G12220
K13463_Tran,O04197,AT2G39940
K13463_WC,O04197,AT2G39940
K13464_Tran,Q9LDU5,AT1G17380
K13464_WC,Q9LDU5,AT1G17380
K13464_phos,Q9LDU5,AT1G17380
K13484_Tran,Q9LVM5,AT5G58220
K13484_WC,Q9LVM5,AT5G58220
K13484_phos,Q9LVM5,AT5G58220
K13493_Tran,W8QNB5,AT5G05860
K13496_Tran,W8Q3B6,AT2G36750
K13496_WC,W8Q3B6,AT2G36750
K13506_Tran,Q8GWG0,AT5G60620
K13506_WC,Q8GWG0,AT5G60620
K13506_phos,Q8GWG0,AT5G60620
K13508_Tran,Q9LMM0,AT1G01610
K13508_WC,Q9LMM0,AT1G01610
K13510_Tran,Q8L7R3,AT1G80950
K13510_WC,Q8L7R3,AT1G80950
K13511_Tran,Q9ZV87,AT1G78690
K13513_Tran,Q8L4Y2,AT1G75020
K13513_phos,Q8L4Y2,AT1G75020
K13519_Tran,F4IDU4,AT1G12640
K13519_WC,F4IDU4,AT1G12640
K13523_Tran,Q9SYC8,AT1G51260
K13523_WC,Q9SYC8,AT1G51260
K13525_Tran,P54609,AT3G09840
K13525_WC,P54609,AT3G09840
K13525_phos,P54609,AT3G09840
K13544_Tran,O23512,AT4G16690
K13544_WC,O23512,AT4G16690
K13545_Tran,Q8LDU4,AT4G37000
K13545_WC,Q8LDU4,AT4G37000
K13545_phos,Q8LDU4,AT4G37000
K13566_Tran,Q8RUF8,AT5G12040
K13566_WC,Q8RUF8,AT5G12040
K13600_Tran,Q9MBA1,AT1G44446
K13600_WC,Q9MBA1,AT1G44446
K13606_Tran,F4JSA6,AT4G13250
K13606_WC,F4JSA6,AT4G13250
K13648_Tran,F4IDS0,AT1G06780
K13648_WC,F4IDS0,AT1G06780
K13648_phos,F4IDS0,AT1G06780
K13719_Tran,Q9LPT6,AT1G50670
K13719_WC,Q9LPT6,AT1G50670
K13789_Tran,O22043,AT1G49530
K13789_WC,O22043,AT1G49530
K13800_Tran,Q8VY84,AT3G60180
K13800_WC,Q8VY84,AT3G60180
K13800_phos,Q8VY84,AT3G60180
K13811_Tran,Q43870,AT1G19920
K13811_WC,Q43870,AT1G19920
K13832_Tran,Q9SQT8,AT3G06350
K13832_WC,Q9SQT8,AT3G06350
K13917_Tran,Q8L7W6,AT3G09100
K13917_WC,Q8L7W6,AT3G09100
K13917_phos,Q8L7W6,AT3G09100
K13941_WC,Q1ENB6,AT1G69190
K13946_Tran,Q9CA25,AT1G77690
K13946_WC,Q9CA25,AT1G77690
K13946_phos,Q9CA25,AT1G77690
K13950_Tran,Q8LPN3,AT2G28880
K13989_Tran,Q9ZS88,AT4G04860
K13989_WC,Q9ZS88,AT4G04860
K13993_Tran,Q9LNW0,AT1G07400
K13993_WC,Q9LNW0,AT1G07400
K13993_phos,Q9LNW0,AT1G07400
K13998_Tran,Q05762,AT2G16370
K13998_WC,Q05762,AT2G16370
K14001_Tran,Q9SV06,AT3G51980
K14001_WC,Q9SV06,AT3G51980
K14003_Tran,Q39221,AT2G01470
K14003_WC,Q39221,AT2G01470
K14003_phos,Q39221,AT2G01470
K14004_Tran,O64740,AT2G30050
K14004_WC,O64740,AT2G30050
K14005_Tran,F4ICD9,AT1G18830
K14005_WC,F4ICD9,AT1G18830
K14005_phos,F4ICD9,AT1G18830
K14006_Tran,Q8H0S3,AT1G05520
K14006_WC,Q8H0S3,AT1G05520
K14007_Tran,Q9SFU0,AT3G07100
K14007_WC,Q9SFU0,AT3G07100
K14007_phos,Q9SFU0,AT3G07100
K14009_Tran,F4IAJ8,AT1G11905
K14009_WC,F4IAJ8,AT1G11905
K14011_Tran,Q9ZU93,AT2G01650
K14011_WC,Q9ZU93,AT2G01650
K14011_phos,Q9ZU93,AT2G01650
K14012_Tran,F4IXN6,AT3G21660
K14012_WC,F4IXN6,AT3G21660
K14012_phos,F4IXN6,AT3G21660
K14015_Tran,O82264,AT2G47970
K14015_WC,O82264,AT2G47970
K14015_phos,O82264,AT2G47970
K14016_Tran,Q9SJV0,AT2G21270
K14016_WC,Q9SJV0,AT2G21270
K14018_Tran,Q9LHN3,AT3G18860
K14018_WC,Q9LHN3,AT3G18860
K14026_Tran,Q9LM25,AT1G18260
K14026_WC,Q9LM25,AT1G18260
K14066_Tran,Q5HZ00,AT2G34630
K14085_Tran,Q9SYG7,AT1G54100
K14085_WC,Q9SYG7,AT1G54100
K14153_Tran,Q5M731,AT1G22940
K14153_WC,Q5M731,AT1G22940
K14156_Tran,Q9M9H6,AT1G71697
K14156_WC,Q9M9H6,AT1G71697
K14157_Tran,Q9SMZ4,AT4G33150
K14157_WC,Q9SMZ4,AT4G33150
K14157_phos,Q9SMZ4,AT4G33150
K14164_Tran,Q8L785,AT3G48110
K14164_WC,Q8L785,AT3G48110
K14168_Tran,F4I2A4,AT1G76170
K14169_Tran,O65628,AT4G35910
K14169_WC,O65628,AT4G35910
K14172_Tran,Q9C9K1,AT1G76570
K14190_Tran,Q8RWE8,AT4G26850
K14190_phos,Q8RWE8,AT4G26850
K14219_Tran,,K14219
K14221_Tran,,K14221
K14222_Tran,,K14222
K14223_Tran,,K14223
K14225_Tran,,K14225
K14226_Tran,,K14226
K14227_Tran,,K14227
K14228_Tran,,K14228
K14230_Tran,,K14230
K14231_Tran,,K14231
K14232_Tran,,K14232
K14233_Tran,,K14233
K14234_Tran,,K14234
K14235_Tran,,K14235
K14237_Tran,,K14237
K14272_Tran,Q9LR30,AT1G23310
K14272_WC,Q9LR30,AT1G23310
K14288_Tran,Q7PC79,AT1G72560
K14288_WC,Q7PC79,AT1G72560
K14289_Tran,Q0WP44,AT3G05040
K14289_WC,Q0WP44,AT3G05040
K14290_Tran,F4IZR5,AT3G03110
K14290_WC,F4IZR5,AT3G03110
K14291_Tran,Q9LTP9,AT3G20430
K14292_Tran,F4I6D2,AT1G30550
K14293_Tran,F4IYK3,AT3G08943
K14293_WC,F4IYK3,AT3G08943
K14294_Tran,Q9LPZ4,AT1G11400
K14297_Tran,Q8RY25,AT1G10390
K14297_WC,Q8RY25,AT1G10390
K14297_phos,Q8RY25,AT1G10390
K14298_Tran,Q9LMQ0,AT1G15850
K14298_WC,Q9LMQ0,AT1G15850
K14299_Tran,Q93VR9,AT1G64350
K14300_Tran,F4IGA5,AT2G05120
K14300_WC,F4IGA5,AT2G05120
K14300_phos,F4IGA5,AT2G05120
K14301_Tran,Q8L748,AT3G14120
K14301_WC,Q8L748,AT3G14120
K14303_Tran,Q9C811,AT1G33410
K14303_WC,Q9C811,AT1G33410
K14303_phos,Q9C811,AT1G33410
K14304_Tran,Q8RXH2,AT4G32910
K14304_WC,Q8RXH2,AT4G32910
K14306_Tran,Q8L7F7,AT2G45000
K14306_WC,Q8L7F7,AT2G45000
K14307_Tran,Q8RWH9,AT4G37130
